2500,0.010000,0.012000,0.012000,0.010000,0.011000 
5000,0.050000,0.050000,0.051000,0.050000,0.050000 
7500,0.125000,0.123000,0.124000,0.125000,0.125000 
10000,0.233000,0.232000,0.247000,0.271000,0.235000 
12500,0.509000,0.828000,0.833000,0.803000,0.774000 
15000,0.560000,0.561000,0.563000,0.586000,1.207000 
17500,1.801000,1.076000,0.797000,0.786000,1.802000 
20000,1.903000,1.027000,1.104000,2.231000,1.630000 
22500,1.406000,2.509000,2.089000,2.847000,2.066000 
25000,4.248000,1.866000,2.957000,2.465000,3.565000 
27500,2.191000,4.577000,3.508000,2.597000,3.808000 
30000,4.663000,5.644000,2.792000,4.828000,4.275000 
32500,3.882000,5.091000,3.657000,4.900000,4.366000 
35000,5.210000,5.181000,5.168000,5.160000,5.035000 
37500,5.656000,5.586000,5.633000,5.630000,5.582000 
40000,6.591000,6.286000,6.371000,6.278000,6.599000 
42500,8.076000,6.997000,7.740000,7.660000,6.776000 
45000,8.371000,8.479000,7.956000,8.952000,7.677000 
47500,9.681000,9.505000,8.655000,10.005000,8.869000 
50000,11.116000,9.638000,10.448000,12.330000,11.627000 
52500,13.208000,13.587000,16.922001,16.146999,17.513000 
55000,18.992001,16.922001,19.559999,19.558001,17.594000 
57500,20.055000,20.027000,21.142000,20.804001,19.577999 
60000,23.118999,23.947001,24.973000,23.170000,25.169001 
62500,26.545000,28.046000,25.643000,25.264000,25.961000 
65000,28.591000,29.862000,28.283001,27.913000,29.257000 
67500,30.938000,30.354000,32.436001,33.845001,33.637001 
70000,33.748001,34.144001,32.183998,33.375999,34.048000 
72500,33.846001,36.016998,34.210999,34.091000,34.264999 
75000,39.258999,40.676998,38.226002,39.560001,40.613998 
77500,42.016998,44.411999,42.889999,42.430000,42.308998 
80000,42.686001,43.851002,42.234001,46.207001,43.014000 
82500,47.074001,45.428001,44.445999,43.999001,44.291000 
85000,46.601002,45.702999,52.867001,48.462002,46.932999 
87500,48.444000,51.695999,57.606998,48.292000,52.171001 
90000,57.741001,52.880001,56.724998,56.042000,51.855000 
92500,52.479000,53.970001,55.195999,58.771000,58.179001 
95000,67.053001,52.846001,60.793999,49.842999,52.840000 
97500,47.251999,47.429001,49.155998,52.577000,51.972000 
100000,56.584999,52.417999,47.688000,48.778000,47.807999 
