10,0.010000,0.008000,0.008000,0.012000,0.009000 
10,0.013000,0.014000,0.013000,0.011000,0.009000 
10,0.011000,0.008000,0.014000,0.012000,0.009000 
10,0.013000,0.012000,0.011000,0.007000,0.011000 
10,0.007000,0.010000,0.015000,0.009000,0.010000 
10,0.014000,0.012000,0.014000,0.010000,0.012000 
10,0.011000,0.008000,0.012000,0.012000,0.007000 
10,0.010000,0.010000,0.008000,0.011000,0.007000 
10,0.009000,0.006000,0.009000,0.006000,0.008000 
10,0.006000,0.008000,0.006000,0.006000,0.008000 
10,0.006000,0.009000,0.058000,0.011000,0.021000 
10,0.014000,0.011000,0.010000,0.011000,0.009000 
10,0.010000,0.009000,0.007000,0.009000,0.009000 
10,0.008000,0.008000,0.009000,0.009000,0.009000 
10,0.008000,0.009000,0.008000,0.009000,0.008000 
10,0.009000,0.008000,0.008000,0.011000,0.008000 
10,0.009000,0.008000,0.008000,0.008000,0.011000 
10,0.012000,0.013000,0.008000,0.010000,0.009000 
10,0.009000,0.012000,0.011000,0.009000,0.010000 
10,0.009000,0.010000,0.008000,0.010000,0.008000 
10,0.007000,0.007000,0.007000,0.006000,0.006000 
10,0.007000,0.007000,0.008000,0.007000,0.007000 
10,0.008000,0.008000,0.008000,0.008000,0.009000 
10,0.007000,0.008000,0.008000,0.008000,0.008000 
10,0.064000,0.010000,0.019000,0.015000,0.009000 
10,0.009000,0.008000,0.008000,0.008000,0.007000 
10,0.006000,0.008000,0.007000,0.007000,0.007000 
10,0.007000,0.007000,0.007000,0.008000,0.007000 
10,0.006000,0.005000,0.006000,0.006000,0.006000 
10,0.006000,0.007000,0.007000,0.007000,0.006000 
10,0.007000,0.006000,0.006000,0.006000,0.006000 
10,0.006000,0.006000,0.006000,0.007000,0.007000 
10,0.007000,0.007000,0.008000,0.008000,0.008000 
10,0.006000,0.007000,0.007000,0.006000,0.007000 
10,0.007000,0.006000,0.007000,0.007000,0.007000 
10,0.007000,0.007000,0.007000,0.007000,0.006000 
10,0.007000,0.007000,0.007000,0.006000,0.059000 
10,0.012000,0.014000,0.010000,0.009000,0.009000 
10,0.007000,0.008000,0.006000,0.007000,0.006000 
10,0.007000,0.006000,0.007000,0.007000,0.006000 
